AL SHABAB R.|AL QADISIYAH KHUBAR|2,03|1,70
XANTHI|LAMIA|1,53|2,35
ASTERAS TRIPOLIS|PAS GIANNINA|1,60|2,20
CELTA|SOCIEDAD|1,80|1,90
WOLFSBERGER|ADMIRA|1,69|2,05
STOKE|ARSENAL|2,03|1,70
SUNDERLAND|LEEDS|1,72|2,00
TWENTE|VVV VENLO|2,19|1,60
SCHALKE|RB LEIPZIG|1,90|1,80
TRNAVA|SLOVAN B.|1,80|1,90
CHERNOMORETS ODESSA|VERES|1,53|2,35
SHAKHTAR|OLIMPIK D.|2,70|1,40
RUBIN|ANZHI|1,55|2,30
BALTIKA|FAKEL|1,60|2,20
ZLATE MORAVCE|TATRAN PRESOV|1,76|1,95
TRENCIN|ZEMPLIN|2,19|1,60
SENICA|NITRA|1,72|2,00
SPARTAK S.|VOZDOVAC|1,80|1,90
BURSASPOR|ALANYASPOR|2,41|1,50
KARDEMIR|BUYUKSEHIR|1,90|1,80
OSASUNA|SEVILLA II|1,69|2,05
ALCORCON|GIJON|1,55|2,30
THUN|LAUSANNE|2,41|1,50
ZURICH|YOUNG BOYS|2,29|1,55
CHIASSO|WIL|2,11|1,65
RAPPERSWIL|WOHLEN|2,19|1,60
GUIMARAES|SPORTING|1,85|1,85
LIMERICK|BOHEMIANS D.|1,80|1,90
AZ ALKMAAR|ADO DEN HAAG|2,55|1,45
AL FAIHA|AL ITIHAD J.|2,11|1,65
WAAS.BEVEREN|LOKEREN|1,80|1,90
EUPEN|OOSTENDE|2,19|1,60
CSKA SOFIA|VITOSHA B.|2,41|1,50
SAINT-ÉTIENNE|AMIENS|1,76|1,95
RENNES|DIJON|1,85|1,85
NICE|GUINGAMP|1,80|1,90
MONTPELLIER|STRASBOURG|1,96|1,75
TROYES|NANTES|1,60|2,20
JUVENTUS BUC.|FCSB|1,69|2,05
CUKARICKI|RADNICKI N.|1,76|1,95
JAVOR|VOJVODINA|1,60|2,20
M.BOLESLAV|LIBEREC|1,85|1,85
GIRONA|ATL.MADRID|1,76|1,95
MECHELEN|ANTWERP|1,85|1,85
LEUVEN|CERCLE BRUGGE|1,90|1,80
OLYMPIAKOS|LARISA|2,55|1,45
UJPEST|DIOSGYOR|1,90|1,80
JAGIELLONIA|SLASK|2,03|1,70
LONGFORD|ATHLONE|2,70|1,40
CORDOBA|CADIZ|1,60|2,20
NUMANCIA|HUESCA|1,60|2,20
HEERENVEEN|HERACLES|2,41|1,50
VERONA|NAPOLI|2,29|1,55
OSMANLISPOR|GALATASARAY|2,11|1,65
SIVASSPOR|MALATYASPOR|1,76|1,95
CORINTHIANS|VITORIA|1,90|1,80
RIJEKA|LOK.ZAGREB|2,03|1,70
CRB|LUVERDENSE|1,69|2,05
BOA|CEARA CE|1,47|2,50
GUARANI|SANTA CRUZ|1,69|2,05
ABC RN|INTERNACIONAL|1,60|2,20
BENFICA|BELENENSES|2,41|1,50
VALLADOLID|BARCELONA II|1,80|1,90
SEVILLA|ESPANYOL|2,03|1,70
FLAMENGO|ATLETICO GO|1,90|1,80
PAYSANDU|PARANA|1,47|2,50
CRUZ AZUL|ATLAS|1,60|2,20
LOBOS|AMERICA|2,03|1,70
ORLANDO CITY|COLUMBUS|2,29|1,55
MONTREAL|SALT LAKE|2,55|1,45
TIGRES UANL|PUMAS UNAM|1,85|1,85
VERACRUZ|QUERETARO|1,80|1,90
CHICAGO|TORONTO|2,29|1,55
FULHAM|SHEFFIELD W.|2,03|1,70
IPSWICH|BRENTFORD|2,11|1,65
NOTT.FOREST|MIDDLESBROU.|1,76|1,95
PRESTON|READING|1,76|1,95
QPR|HULL|1,69|2,05
WOLVERHAMPTON|CARDIFF|1,69|2,05
BRADFORD|BLACKBURN|1,60|2,20
BURY|BRISTOL ROVERS|1,90|1,80
CHARLTON|NORTHAMPTON|1,80|1,90
DONCASTER|BLACKPOOL|1,76|1,95
FLEETWOOD|WIMBLEDON|1,62|2,15
MILTON KEYNES DONS|GILLINGHAM|1,85|1,85
OLDHAM|WIGAN|1,53|2,35
PETERBOROUGH|ROTHERHAM|2,03|1,70
PORTSMOUTH|WALSALL|1,72|2,00
SCUNTHORPE|OXFORD|1,85|1,85
SHREWSBURY|ROCHDALE|1,76|1,95
SOUTHEND|PLYMOUTH|1,80|1,90
ACCRINGTON|MANSFIELD|1,80|1,90
CARLISLE|CHELTENHAM|1,90|1,80
CHESTERFIELD|PORT VALE|1,85|1,85
COVENTRY|NEWPORT|1,80|1,90
CRAWLEY TOWN|CAMBRIDGE|1,76|1,95
CREWE|BARNET|1,85|1,85
EXETER|LINCOLN CITY|1,85|1,85
FOREST GREEN|YEOVIL|1,96|1,75
LUTON|COLCHESTER|1,96|1,75
MORECAMBE|SWINDON|2,03|1,70
STEVENAGE|GRIMSBY|1,80|1,90
WYCOMBE|NOTTS COUNTY|1,76|1,95
BOREHAM WOOD|ALDERSHOT|1,90|1,80
BROMLEY|HARTLEPOOL|1,72|2,00
CHESTER|SUTTON UNITED|1,76|1,95
DOVER ATHLETIC|BARROW|1,76|1,95
EASTLEIGH|TRANMERE|1,76|1,95
FYLDE|DAG & RED|2,11|1,65
GATESHEAD|MACCLESFIELD|1,69|2,05
GUISELEY|TORQUAY|1,85|1,85
MAIDENHEAD|EBBSFLEET|1,85|1,85
MAIDSTONE UTD|WREXHAM|1,72|2,00
SOLIHULL|HALIFAX|1,96|1,75
WOKING|LEYTON|1,96|1,75
HIFK|ROPS|1,72|2,00
PS KEMI|INTER TURKU|1,76|1,95
HONKA|HAKA|2,41|1,50
GRIFK|KPV|2,11|1,65
AC OULU|GNISTAN|2,19|1,60
TAMBOV|KUBAN|1,60|2,20
RANGERS|HEARTS|2,03|1,70
ABERDEEN|DUNDEE|2,11|1,65
ST.JOHNSTONE|PARTICK|1,69|2,05
HIBERNIAN|HAMILTON|1,96|1,75
MOTHERWELL|ROSS COUNTY|2,03|1,70
DUNDEE UTD.|BRECHIN|2,41|1,50
DUNFERMLINE|FALKIRK|1,90|1,80
INVERNESS|MORTON|1,85|1,85
LIVINGSTON|ST.MIRREN|1,96|1,75
QUEEN OF S.|DUMBARTON|2,03|1,70
ALBION|AIRDRIE|2,41|1,50
ALLOA|QUEEN'S PARK|2,11|1,65
ARBROATH|EAST FIFE|2,03|1,70
RAITH|FORFAR|2,55|1,45
STRANRAER|AYR UTD.|2,19|1,60
BERWICK|ANAN ATHLETIC|2,55|1,45
ELGIN|CLYDE|2,41|1,50
MONTROSE|COWDENBEATH|2,11|1,65
STENHOUSEMUIR|PETERHEAD|2,41|1,50
STIRLING|EDINBURGH C.|2,03|1,70
AFC ESKILSTUNA|MALMO|2,11|1,65
SYRIANSKA|OSTERS|2,11|1,65
SPARTAK MOSCOW|LOK.MOSCOW|1,60|2,20
ST.GILLOISE|WESTERLO|1,96|1,75
GORODEYA|SLUTSK|1,46|2,35
SJK|LAHTI|1,55|2,30
OLYMPIQUE LYON|BORDEAUX|2,29|1,55
FYLKIR|LEIKNIR F.|2,90|1,35
OLIMPIA G.|CHROBRY GLOGOW|1,69|2,05
NIEPOLOMICE|ODRA OPOLE|1,76|1,95
POGON SIEDLCE|WIGRY SUWLAKI|1,72|2,00
RAKOW|GKS KATOWICE|1,72|2,00
TONDELA|ESTORIL|1,60|2,20
ACADEMICO V.|LEIXOES|1,69|2,05
PIEDADE|AROUCA|1,62|2,15
SP.COVILHA|GUIMARAES II|1,60|2,20
PORTO II|PENAFIEL|1,80|1,90
OLIVEIRENSE|NACIONAL|1,62|2,15
U. MADEIRA|ACADEMICA|1,55|2,30
VARZIM|GIL VICENTE|1,62|2,15
VOLGAR A.|KURSK|1,60|2,20
OFK BACKA|MLADOST LUC.|1,47|2,50
CRACOVIA K.|GORNIK|1,85|1,85
CORK CITY|SLIGO|2,29|1,55
BURTON|BIRMINGHAM|1,60|2,20
METZ|MONACO|2,55|1,45
LECCZNA BOGDANKA|STAL MIELEC|1,76|1,95
RUCH CHORZOW|STOMIL|1,80|1,90
ST.PATRICK'S|FINN HARPS|1,85|1,85
GALWAY|SHAMROCK|1,85|1,85
BRAY|DROGHEDA|2,11|1,65
WATERFORD|UCD|2,03|1,70
SHELBOURNE|COBH RAMBLERS|1,72|2,00
KASIMPASA|BESIKTAS|2,41|1,50
NEWTOWN|NEWI CEFN DRUIDS|2,29|1,55
WEXFORD|CABINTEELY|1,76|1,95
THROTTUR R.|HK KOPAVOGUR|2,55|1,45
HAUKAR|KEFLAVIK|2,11|1,65
RIO AVE|PORTIMONENSE|1,69|2,05
TENERIFE|ZARAGOZA|1,60|2,20
VALENCIA|LAS PALMAS|2,03|1,70
JUVENTUDE|VILLA NOVA|1,55|2,30
CRICIUMA|OESTE|1,60|2,20
MORELIA|PACHUCA|1,76|1,95
RACING CLUB|ATLETICO MITRE|2,11|1,65
GOIAS|AMERICA MINEIRO|1,60|2,20
TIJUANA|SANTOS LAGUNA|1,80|1,90
YANBIAN|JIANGSU|2,29|1,55
PARDUBICE|SLOVAN USTI|1,76|1,95
TRINEC|OLIMPIA PRAHA|2,29|1,55
JUBILO IWATA|CEREZO OSAKA|1,80|1,90
KASHIMA A.|SHIMIZU SP|2,19|1,60
